musteri_yasi,sehir,cinsiyet,aylik_gelir,toplam_harcama,siparis_sayisi,ortalama_sepet,musteri_id,churn
39.0,Sehir_57,Kadin,44133.42412228312,2879.901085639677,2.0,20.973529652307377,USR003814,0
22.0,Sehir_45,Erkek,7910.895563271206,3228.6535766847433,34.0,366.37764665317565,USR003815,0
43.0,Sehir_44,Kadin,11163.10580792017,15437.063161751634,5.0,439.647188019671,USR003816,1
63.0,Sehir_105,Kadin,22674.29850609814,2156.9433879983353,8.0,9534.517248753345,USR003817,0
53.0,Sehir_90,Kadin,90032.71163633034,2399.464441415706,17.0,82.03139190132634,USR003818,0
68.0,Sehir_19,Kadin,19477.888463729916,23757.02869235204,29.0,186.7910117029063,USR003819,0
25.0,Sehir_59,Erkek,18903.826108968515,6638.5929108966775,1.0,371.62052028134417,USR003820,1
18.0,Sehir_44,Erkek,37379.205478078526,25502.559615338327,7.0,107.2417450288064,USR003821,1
49.0,Sehir_77,Kadin,37409.01095169583,5264.66619410802,17.0,375.8318226276957,USR003822,0
28.0,Sehir_6,Kadin,19378.022107429388,8092.143411226192,35.0,443.4503817605698,USR003823,1
51.0,Sehir_85,Kadin,177900.06762988333,9774.762875744367,5.0,157.80684140704116,USR003824,1
69.0,Sehir_89,Kadin,29369.42075045481,42819.27028629801,14.0,369.88780550727074,USR003825,1
37.0,Sehir_27,Kadin,39769.99394433104,38833.84314582677,10.0,168.1683597477422,USR003826,1
49.0,Sehir_18,Kadin,26332.952215090347,32334.318771782862,16.0,556.3138803407455,USR003827,1
56.0,Sehir_75,Erkek,51636.148045495785,3810.1253051758486,13.0,380.9969138690288,USR003828,0
26.0,Sehir_30,Kadin,97534.94936318278,2479.4809347290493,32.0,253.9903956549451,USR003829,0
,Sehir_112,Erkek,137438.38101383162,20190.14222625462,4.0,164.27879295500185,USR003830,0
29.0,Sehir_93,Kadin,19735.75925344539,42281.78437105581,,408.37245402953727,USR003831,0
64.0,Sehir_114,Erkek,87608.74853342929,32708.24541756893,12.0,553.6903253153623,USR003832,0
55.0,Sehir_64,Kadin,56372.94679426046,8230.969675631686,,234.2744136197212,USR003833,1
26.0,Sehir_112,Erkek,79191.89902776336,19406.634164747702,36.0,284.0533000892132,USR003834,1
59.0,Sehir_1,Erkek,33741.930851910045,19820.36421206257,18.0,237.1788948937715,USR003835,0
29.0,Sehir_34,Kadin,31268.52818458122,9688.853205691776,15.0,583.323885657822,USR003836,1
52.0,Sehir_0,Kadin,76770.19182921968,10207.197112147387,,63.70392965486292,USR003837,1
72.0,Sehir_81,Erkek,77944.63179634766,9116.437704288503,,542.8389834200339,USR003838,1
72.0,Sehir_61,Kadin,127080.55441389518,3147.2494505498316,31.0,293.42028673293106,USR003839,1
67.0,Sehir_34,Erkek,42567.1472899484,3557.2287330695494,3.0,339.2577320200636,USR003840,1
46.0,Sehir_36,Erkek,33338.504454068374,3491.9359196954274,,298.9048025424233,USR003841,1
49.0,Sehir_77,Erkek,5075.179313548083,1189.057039089489,24.0,385.940132222322,USR003842,1
35.0,Sehir_21,Kadin,10006.514097027572,9618.387526457149,2.0,240.53018675903402,USR003843,0
70.0,Sehir_61,Kadin,26492.01685549838,7718.010886226345,40.0,508.75747048815197,USR003844,0
45.0,Sehir_73,Kadin,15050.294754517743,20218.57393866421,2.0,514.8495564191157,USR003845,1
61.0,Sehir_28,Kadin,69654.63000799053,36785.56307997682,19.0,202.4886440334884,USR003846,1
38.0,Sehir_27,Kadin,12733.393496059683,39701.85685770334,4.0,450.1200448301058,USR003847,1
60.0,Sehir_42,Kadin,24317.621650450415,44451.702868985456,22.0,296.525920965032,USR003848,1
30.0,Sehir_71,Belirtmek istemiyorum,25093.86832634492,3266.592812292829,40.0,357.745023509214,USR003849,0
59.0,Sehir_30,Erkek,95205.64038058075,,7.0,578.7726346026412,USR003850,1
20.0,Sehir_45,Erkek,22323.807766094604,24757.71146171848,7.0,248.8948748077532,USR003851,1
23.0,Sehir_65,Erkek,52152.61976939421,42555.31873516564,,488.982415974438,USR003852,1
38.0,Sehir_22,Kadin,42470.49599774638,52427.730411359815,9.0,418.5687768428454,USR003853,0
,Sehir_68,Kadin,74804.31042895684,,6.0,320.8957790823678,USR003854,1
58.0,Sehir_16,Erkek,71694.69547929203,738.0084414953571,29.0,405.1105351293236,USR003855,0
38.0,Sehir_17,Kadin,35356.866993615724,12565.765308987771,14.0,387.26178849753336,USR003856,1
19.0,Sehir_28,Kadin,9348.436508091603,15780.48046241703,,176.24700318429626,USR003857,1
36.0,Sehir_34,Erkek,30170.119429098264,36406.04187800835,9.0,258.991423457047,USR003858,1
43.0,Sehir_3,Erkek,35740.34652459899,45051.17896236651,28.0,193.21214225613832,USR003859,1
48.0,Sehir_115,Erkek,45652.21410147633,24138.42104001952,,308.507184276696,USR003860,1
54.0,Sehir_36,Erkek,20129.78592240328,4004.8656847350803,36.0,551.7552944102325,USR003861,0
32.0,Sehir_96,Kadin,90465.23341571429,2356.798059950076,2.0,437.1541702439667,USR003862,0
,Sehir_108,Kadin,36713.34289729121,15378.92557719507,10.0,135.11163837495945,USR003863,0
54.0,Sehir_96,Erkek,17389.156855890607,3130.981671689735,7.0,308.994846938102,USR003864,0
62.0,Sehir_99,Erkek,25170.242662051227,47579.84509661055,,385.04372913789564,USR003865,1
47.0,Sehir_12,Erkek,169877.7132176055,1047.8851562839086,10.0,461.6132720459317,USR003866,0
64.0,Sehir_44,Erkek,61790.33961744456,15998.718989710513,3.0,252.38494431229728,USR003867,0
30.0,Sehir_89,Erkek,84016.22756385145,,19.0,164.38522643536558,USR003868,1
58.0,Sehir_69,Kadin,15783.658698789346,6322.563354413282,14.0,341.54856443383756,USR003869,1
20.0,Sehir_0,Kadin,20929.94622698336,2670.0713418579444,9.0,435.35445065471146,USR003870,0
23.0,Sehir_68,Kadin,21054.343403725063,682.5722874091988,23.0,385.2269729949795,USR003871,1
67.0,Sehir_96,Erkek,42087.87570002033,4282.471506543154,,217.2983779187646,USR003872,1
45.0,Sehir_99,Kadin,31596.40208842793,4373.593155052059,12.0,613.1928205220468,USR003873,0
53.0,Sehir_46,Erkek,24548.461690493095,30763.49351924641,,335.1776690159717,USR003874,0
52.0,Sehir_28,Erkek,27139.46786060831,3167.1051066364425,33.0,379.0565410103025,USR003875,1
57.0,Sehir_37,Kadin,19240.483438783856,13951.254845362388,19.0,250.704889741675,USR003876,1
31.0,Sehir_35,Kadin,31449.19200799582,1718.6806918669229,34.0,515.9761997546818,USR003877,0
28.0,Sehir_41,Erkek,88483.59681260801,,18.0,435.7770338826611,USR003878,0
20.0,Sehir_36,Kadin,10823.646590366845,552.669170446472,11.0,397.19951437408525,USR003879,0
67.0,Sehir_54,Kadin,47914.9837151471,100143.09714105174,12.0,177.25177650320245,USR003880,0
30.0,Sehir_4,Kadin,109543.18739375072,6841.203653318352,1.0,514.10453399274,USR003881,1
50.0,Sehir_33,Kadin,31365.07592273477,283.32626989444555,32.0,463.5354459465427,USR003882,1
43.0,Sehir_37,Erkek,23787.111436237425,3424.465326052094,4.0,502.24000963087985,USR003883,0
27.0,Sehir_18,Kadin,76068.1698363235,,10.0,355.55440365352297,USR003884,0
,Sehir_105,Erkek,16524.881578722085,3688.658946186574,1.0,338.7708254215047,USR003885,0
,Sehir_81,Erkek,35662.2068742581,5231.379688498882,4.0,322.6860677379304,USR003886,1
28.0,Sehir_109,Kadin,15805.681131810667,3658.6862578244472,,691.8496916466285,USR003887,1
25.0,Sehir_67,Kadin,8134.904042769648,3042.1065774210188,2.0,268.6330598116689,USR003888,1
64.0,Sehir_13,Erkek,32157.873164589793,2017.431522082235,31.0,172.06327348648801,USR003889,0
50.0,Sehir_108,Kadin,13217.327661799749,21723.443646033647,17.0,294.01157511322094,USR003890,0
70.0,Sehir_54,Kadin,35978.02409857735,34247.29074697423,7.0,270.030950678444,USR003891,0
42.0,Sehir_82,Kadin,88612.10030015666,5970.054958459916,15.0,538.977025470888,USR003892,1
29.0,Sehir_45,Erkek,160076.05505087,,5.0,146.60114020754096,USR003893,1
52.0,Sehir_59,Erkek,39136.99362351117,2097.2934681430984,16.0,265.8063727950923,USR003894,0
70.0,Sehir_58,Erkek,82073.6805081237,8823.949501013454,,378.57847463582954,USR003895,0
48.0,Sehir_34,Erkek,49969.60102847314,10678.167491343691,31.0,540.24392819522,USR003896,0
19.0,Sehir_66,Erkek,26729.1259370627,6227.446575796226,40.0,456.9698459895717,USR003897,0
35.0,Sehir_88,Erkek,7786.750518470662,13033.652862684594,35.0,592.8526025923325,USR003898,1
70.0,Sehir_2,Erkek,133411.53282204585,,,401.86893511817345,USR003899,0
47.0,Sehir_15,Erkek,15689.049259491852,2287.0835663764224,6.0,319.45707798829534,USR003900,1
72.0,Sehir_101,Kadin,109778.14330989138,33916.50392939648,8.0,478.33347922582925,USR003901,1
47.0,Sehir_68,Kadin,55795.36628366026,6315.893341528399,21.0,144.92586012178782,USR003902,0
18.0,Sehir_116,Erkek,16633.762125079338,60517.38283276331,26.0,93.51724636335638,USR003903,0
67.0,Sehir_72,Kadin,46611.31908578421,13420.044242825626,39.0,496.43953918719956,USR003904,0
61.0,Sehir_78,Erkek,200051.24726420187,,6.0,381.58502389608265,USR003905,1
58.0,Sehir_107,Erkek,124060.18189242782,33200.592567624924,6.0,494.6005717166746,USR003906,1
73.0,Sehir_79,Kadin,24096.684926313315,10642.679392202059,39.0,222.14413429782923,USR003907,0
29.0,Sehir_39,Erkek,20545.873430373875,3402.520501930416,27.0,542.7175706161655,USR003908,0
69.0,Sehir_63,Erkek,39346.66231744736,3491.612805171129,21.0,450.553831581935,USR003909,1
31.0,Sehir_28,Erkek,31811.686995226755,15361.830026868494,11.0,345.3319427726528,USR003910,0
73.0,Sehir_40,Kadin,94825.14621619321,9621.460012056175,35.0,381.10218751881155,USR003911,1
28.0,Sehir_81,Kadin,65622.329723434,3996.4770591352303,40.0,402.0391840905041,USR003912,1
49.0,Sehir_17,Erkek,9378.796405394394,22019.240914439542,2.0,221.49017452553142,USR003913,1
62.0,Sehir_80,Erkek,52414.58673306975,8488.992442155588,3.0,292.2478172922774,USR003914,1
22.0,Sehir_70,Erkek,31468.02504403719,22177.01737774528,39.0,399.66835211677625,USR003915,1
21.0,Sehir_37,Kadin,37409.744920046185,2513.511151985637,,286.22991258766433,USR003916,0
66.0,Sehir_5,Erkek,44318.36417842914,26886.13490341384,12.0,129.58716882175176,USR003917,0
21.0,Sehir_84,Kadin,94748.68121013664,14782.431343159724,35.0,394.23331468083506,USR003918,1
52.0,Sehir_98,Kadin,79398.4694687178,,,475.40512608909364,USR003919,0
,Sehir_87,Erkek,19934.472679072376,26184.33475616407,6.0,510.28019433856934,USR003920,0
53.0,Sehir_50,Kadin,34651.98970275198,7317.733436250169,10.0,429.84658453077645,USR003921,0
45.0,Sehir_78,Erkek,25366.454362064433,6644.538720647268,7.0,472.7460876284946,USR003922,0
41.0,Sehir_49,Erkek,9457.12046270177,68846.67372701975,39.0,498.12636048498973,USR003923,0
54.0,Sehir_42,Erkek,33273.06846413501,5717.676735486153,38.0,361.9483726077395,USR003924,1
50.0,Sehir_39,Erkek,158863.96390195726,,7.0,32.16249765021706,USR003925,0
46.0,Sehir_25,Kadin,9231.393442928187,5127.305771034436,9.0,523.9671825012571,USR003926,0
26.0,Sehir_116,Belirtmek istemiyorum,35623.13499104232,867.6082638270677,33.0,216.002256223599,USR003927,1
55.0,Sehir_79,Erkek,34720.63589908086,1857.8832530033944,,180.36846767833973,USR003928,1
60.0,Sehir_20,Erkek,45715.30294575679,13188.559943279559,39.0,184.48888200257215,USR003929,0
58.0,Sehir_103,Kadin,16811.526546447716,18795.223352232966,9.0,722.6866898128951,USR003930,1
22.0,Sehir_18,Erkek,11613.361031882994,13240.771405700523,19.0,416.0821529516471,USR003931,1
58.0,Sehir_71,Erkek,12053.638873853464,32052.78652644218,4.0,193.7575387590926,USR003932,0
59.0,Sehir_19,Belirtmek istemiyorum,105318.77756364035,,12.0,247.48753513273917,USR003933,1
28.0,Sehir_43,Kadin,16545.198543752478,3196.2014998110967,28.0,349.89125363115016,USR003934,0
66.0,Sehir_79,Kadin,24351.536975864805,16533.809396417415,17.0,431.3605666559509,USR003935,0
47.0,Sehir_119,Erkek,195576.34210618294,9932.123222002187,30.0,391.8938506898224,USR003936,0
44.0,Sehir_119,Erkek,20182.990507507748,4061.592406550895,15.0,210.70903384582252,USR003937,0
59.0,Sehir_107,Erkek,47758.85044468852,14285.826369658516,28.0,397.57198155173904,USR003938,1
47.0,Sehir_28,Kadin,85054.65606011098,8912.804228909174,32.0,258.32182855635574,USR003939,1
49.0,Sehir_11,Erkek,81844.48077737125,,10.0,507.03725310712497,USR003940,0
35.0,Sehir_108,Erkek,12515.697236318767,6545.683290339738,3.0,358.44449034271514,USR003941,0
70.0,Sehir_110,Erkek,20523.339748962302,44191.18274022206,17.0,236.09988532669843,USR003942,1
73.0,Sehir_33,Kadin,46253.442888461395,42491.75683528277,3.0,453.3431189385503,USR003943,0
25.0,Sehir_2,Kadin,169942.25228907156,,8.0,407.48674546775356,USR003944,0
59.0,Sehir_77,Kadin,19747.683515327353,8679.512039830057,15.0,278.7701450746235,USR003945,1
19.0,Sehir_9,Erkek,24467.71109209326,1451.4884342309322,17.0,459.5138081332758,USR003946,0
39.0,Sehir_4,Kadin,50800.40150214159,63782.75506692967,14.0,444.3675665470955,USR003947,1
73.0,Sehir_112,Erkek,59618.82040890195,28102.40010999889,3.0,530.2733297614261,USR003948,1
27.0,Sehir_59,Erkek,62580.13681375433,,9.0,456.52077982342655,USR003949,0
39.0,Sehir_13,Erkek,18451.76498675812,528.6481773832495,,317.90796793966507,USR003950,1
30.0,Sehir_78,Kadin,23726.823739058116,8510.935804407458,36.0,96.42052359042975,USR003951,0
59.0,Sehir_44,Erkek,43148.41484180643,6956.595977650256,22.0,377.9969892270058,USR003952,1
44.0,Sehir_64,Belirtmek istemiyorum,99692.83124476453,18386.620382365898,2.0,401.27063376495136,USR003953,0
51.0,Sehir_107,Erkek,30007.803224491592,4716.220535162286,18.0,357.6795412782083,USR003954,1
71.0,Sehir_28,Erkek,35673.32465528804,6136.119022426837,,101.63116033828942,USR003955,0
47.0,Sehir_77,Kadin,15982.621429863904,17039.603421829157,40.0,451.8244937531075,USR003956,1
59.0,Sehir_99,Kadin,161229.0760831624,,38.0,213.19246129566912,USR003957,0
23.0,Sehir_50,Erkek,41085.492503147754,4068.9846676589827,13.0,452.8584217316378,USR003958,0
30.0,Sehir_116,Kadin,86008.70780405655,,20.0,605.1027087738821,USR003959,1
71.0,Sehir_53,Erkek,37194.55901232041,40383.75358237346,2.0,312.08036285641225,USR003960,1
66.0,Sehir_55,Erkek,38879.15995303462,21378.984476021225,,415.7726048723173,USR003961,1
55.0,Sehir_106,Kadin,10935.316618842537,29451.05119643675,6.0,354.91666794425106,USR003962,1
39.0,Sehir_76,Kadin,6498.914904936131,8742.75090041847,31.0,428.83753697801035,USR003963,0
29.0,Sehir_104,Erkek,98866.3452962355,48732.119445459255,14.0,365.5167656982464,USR003964,0
66.0,Sehir_94,Erkek,38655.58600091974,1002.8298079853793,28.0,272.4529533247788,USR003965,1
62.0,Sehir_85,Kadin,42836.357633625186,91737.55001789474,,214.2586673274356,USR003966,0
31.0,Sehir_28,Erkek,13369.843948191743,107163.4770295101,16.0,588.5698580236586,USR003967,1
51.0,Sehir_47,Kadin,17633.374394128725,14015.787046271407,1.0,415.7829477084668,USR003968,0
53.0,Sehir_103,Kadin,84951.99412338668,21998.183591796664,33.0,474.577237791544,USR003969,0
45.0,Sehir_73,Kadin,146109.9963482755,7741.882570668699,27.0,409.8594354233501,USR003970,1
70.0,Sehir_33,Erkek,22092.219992367092,6301.342370166151,7.0,496.36521710742113,USR003971,1
25.0,Sehir_39,Kadin,62142.5756161516,,3.0,215.60490766088273,USR003972,0
32.0,Sehir_93,Erkek,42277.907452276275,7640.249819265355,26.0,362.4772166704458,USR003973,1
23.0,Sehir_21,Erkek,32977.370010032915,15789.811523429189,31.0,425.8229171938008,USR003974,1
57.0,Sehir_13,Erkek,159782.24781788746,13411.40330011594,6.0,543.9004393680898,USR003975,1
54.0,Sehir_91,Erkek,25271.654804524875,87897.24019043759,30.0,750.9614149250856,USR003976,1
74.0,Sehir_34,Kadin,97985.041633917,9139.212079269493,22.0,411.1277933063626,USR003977,0
48.0,Sehir_91,Kadin,49273.35038008015,1357.5077032613192,7.0,250.8348889771623,USR003978,0
26.0,Sehir_64,Kadin,35828.127279663946,58289.237247028046,31.0,170.65353699482975,USR003979,1
43.0,Sehir_119,Kadin,108837.77375817516,1872.1726233015772,32.0,214.27778995709477,USR003980,0
23.0,Sehir_62,Kadin,45803.12497814074,4141.158627554412,8.0,233.88208334909936,USR003981,0
56.0,Sehir_104,Kadin,33619.38035910672,11227.167274141304,34.0,85.16236484782348,USR003982,1
,Sehir_102,Kadin,109486.1940315038,,11.0,248.65174819102552,USR003983,0
66.0,Sehir_25,Kadin,98657.52645015881,1430.0633418648429,30.0,457.5111052007212,USR003984,1
37.0,Sehir_119,Kadin,94994.15638207318,3308.4441625843247,40.0,361.3099608782196,USR003985,1
35.0,Sehir_89,Erkek,1619.3118057518436,1370.678355770158,,311.2063099544165,USR003986,0
22.0,Sehir_12,Belirtmek istemiyorum,51644.619695366746,17086.700237507906,13.0,106.70710238919082,USR003987,1
41.0,Sehir_0,Erkek,43031.76119470329,33525.30687227684,17.0,507.56149693779474,USR003988,0
45.0,Sehir_32,Erkek,35316.63564816763,1870.1882007637064,5.0,426.77199363805937,USR003989,1
61.0,Sehir_1,Kadin,59149.51720616104,26763.436991853436,,348.0602533094818,USR003990,0
60.0,Sehir_42,Erkek,44732.0487514447,24758.756247082103,17.0,19.62211814293147,USR003991,0
,Sehir_119,Erkek,62457.770406716314,3674.2894723836353,40.0,276.38412445730165,USR003992,0
34.0,Sehir_57,Erkek,29308.43254578322,750.6242224462508,,415.0577577536516,USR003993,0
47.0,Sehir_2,Erkek,120396.35100633078,2240.5861326148315,24.0,345.71489340487926,USR003994,1
37.0,Sehir_59,Kadin,67721.25399444309,3966.7043711150145,34.0,378.79071022555115,USR003995,1
19.0,Sehir_26,Kadin,56051.22436461569,51534.4098606406,24.0,452.81692423523066,USR003996,0
66.0,Sehir_102,Erkek,53904.22754646815,7030.667355659975,29.0,373.2108463032339,USR003997,1
59.0,Sehir_10,Belirtmek istemiyorum,91658.5048480174,,13.0,447.4512549488096,USR003998,1
47.0,Sehir_92,Kadin,82236.14705245526,,,223.46763645720011,USR003999,1
36.0,Sehir_53,Kadin,33182.64765125812,1712.2829112736983,7.0,166.58423653954623,USR004000,1
66.0,Sehir_2,Erkek,80197.5548037595,,33.0,421.60410234099425,USR004001,0
20.0,Sehir_80,Kadin,41741.11077471756,2506.9023059075303,,452.3612692307246,USR004002,0
43.0,Sehir_54,Erkek,168306.40444534927,,40.0,427.8460693741411,USR004003,1
63.0,Sehir_92,Erkek,87394.02966467828,12715.671118742728,38.0,369.737926808249,USR004004,1
72.0,Sehir_74,Kadin,22015.73150369458,66189.71844486614,33.0,301.39385929500526,USR004005,0
32.0,Sehir_94,Erkek,234349.42542356803,,,381.6479010827884,USR004006,1
55.0,Sehir_55,Kadin,6757.228712481997,2326.595671787895,,406.89499079982585,USR004007,0
28.0,Sehir_0,Kadin,60468.85950228983,3960.2895012063127,14.0,415.8946171433528,USR004008,0
24.0,Sehir_15,Erkek,20806.113409922935,15042.559191606691,31.0,741.0709334943008,USR004009,1
38.0,Sehir_55,Erkek,163692.38347470708,32943.43299590702,22.0,211.87943217468262,USR004010,1
68.0,Sehir_47,Kadin,44455.53931714986,603.713394254759,13.0,833.8989686221886,USR004011,0
57.0,Sehir_95,Kadin,19244.173680019023,8998.419076190201,,161.47683622575656,USR004012,1
45.0,Sehir_49,Erkek,29342.851356535848,4516.210011770674,3.0,407.85030896159043,USR004013,1
34.0,Sehir_103,Belirtmek istemiyorum,20513.835359402994,805.2675328607249,7.0,170.77361286079525,USR004014,0
26.0,Sehir_22,Kadin,28435.06703283438,1628.47400819586,6.0,395.9365666095993,USR004015,1
33.0,Sehir_46,Kadin,27919.53514737527,4099.706433038153,10.0,497.3184237280626,USR004016,0
26.0,Sehir_90,Erkek,19911.94944333148,8695.648646765256,26.0,354.8874019764534,USR004017,1
28.0,Sehir_14,Kadin,45073.557676922166,27166.053297965933,,495.96206434478177,USR004018,1
57.0,Sehir_38,Kadin,49661.205345423696,12397.098572166215,,286.44766828965953,USR004019,0
25.0,Sehir_90,Erkek,16365.895190702426,25261.766460641116,,42.52037885168727,USR004020,1
20.0,Sehir_70,Belirtmek istemiyorum,9637.191332136461,8367.155014511527,38.0,444.006369880888,USR004021,0
48.0,Sehir_93,Kadin,46572.483446077626,3477.485880954422,23.0,354.5957486772753,USR004022,0
34.0,Sehir_61,Kadin,55577.651105395074,6499.626907273255,38.0,278.05790571799884,USR004023,1
43.0,Sehir_103,Kadin,65132.14007855795,18669.021352227777,14.0,288.41577013371443,USR004024,1
25.0,Sehir_105,Kadin,56440.34424602453,27975.22575949704,33.0,410.9872602767925,USR004025,1
29.0,Sehir_116,Kadin,127793.81458675116,6785.548293565754,1.0,227.820065423308,USR004026,0
43.0,Sehir_14,Kadin,80632.27717380656,,,406.28672143426394,USR004027,1
57.0,Sehir_70,Erkek,309855.8775205175,12122.151875955424,,528.2955528435432,USR004028,1
41.0,Sehir_13,Erkek,433877.60512446746,14379.76309627777,37.0,659.0105216919583,USR004029,0
48.0,Sehir_27,Erkek,8897.4316007306,35570.179213537995,9.0,560.6789806643395,USR004030,0
47.0,Sehir_36,Kadin,6262.214121009286,3588.482005793019,13.0,374.26181494499053,USR004031,1
33.0,Sehir_77,Erkek,36101.40133539769,3636.0139607535225,37.0,388.6497649857154,USR004032,0
,Sehir_51,Kadin,54360.11283186281,20078.24635447582,25.0,289.9627209282285,USR004033,0
42.0,Sehir_103,Erkek,34176.44669949185,4969.525863238726,27.0,280.1534785076061,USR004034,0
19.0,Sehir_35,Erkek,63758.91885520978,4723.8479060304535,20.0,480.80476976906823,USR004035,0
57.0,Sehir_74,Kadin,29255.016425486596,36496.361299200245,,303.87349125135916,USR004036,0
53.0,Sehir_91,Kadin,20844.374637572844,1563.6737075642948,9.0,404.91494616345346,USR004037,0
35.0,Sehir_117,Erkek,23521.903082695542,95553.7091378329,22.0,205.62357388912756,USR004038,1
39.0,Sehir_29,Erkek,30941.862044460606,3884.8416563334695,11.0,555.5468973958281,USR004039,0
36.0,Sehir_88,Erkek,71311.28546174562,22927.081368943036,34.0,301.63150045246135,USR004040,0
55.0,Sehir_10,Erkek,24602.600867853707,7111.3004162723155,14.0,513.1968755997441,USR004041,0
61.0,Sehir_65,Erkek,28820.0048450206,11222.037319223076,15.0,244.4265234088354,USR004042,1
24.0,Sehir_49,Kadin,57306.73730217403,5911.507773525448,9.0,236.4934261056905,USR004043,0
41.0,Sehir_115,Erkek,30975.841771512725,22649.475693186465,,549.2047672036804,USR004044,0
18.0,Sehir_92,Erkek,88731.34078138121,5341.230580416215,11.0,256.0988727971715,USR004045,0
43.0,Sehir_111,Erkek,17402.950054815225,4074.340751383956,,114.81496244424542,USR004046,1
32.0,Sehir_102,Erkek,14631.163143135445,71396.93291582206,,194.00891948879135,USR004047,1
37.0,Sehir_49,Belirtmek istemiyorum,46337.332247232756,8393.889137169277,,478.50630214974046,USR004048,1
44.0,Sehir_88,Erkek,50182.95819274338,3601.7147366448517,17.0,464.09308148777853,USR004049,0
36.0,Sehir_3,Erkek,18179.182591069442,1355.1346378516687,33.0,235.6248375550523,USR004050,1
40.0,Sehir_66,Kadin,106391.00587449226,76015.58296341708,,255.24219482015565,USR004051,1
61.0,Sehir_5,Kadin,169388.3772915068,,4.0,450.9523739438948,USR004052,1
64.0,Sehir_86,Kadin,21976.22859449306,96202.04422819646,4.0,547.3880817789106,USR004053,1
18.0,Sehir_116,Kadin,119352.972618004,13077.195905244596,11.0,339.6800690792345,USR004054,0
39.0,Sehir_81,Kadin,5400.756214119146,9618.679232959596,,433.13576231552383,USR004055,0
66.0,Sehir_100,Kadin,85895.76569840309,,5.0,481.0149599821983,USR004056,0
48.0,Sehir_28,Belirtmek istemiyorum,18284.148899023025,115744.57783949723,38.0,672.9504847769806,USR004057,1
29.0,Sehir_119,Erkek,79289.27444521006,583.6711452032552,,176.64260281993026,USR004058,0
51.0,Sehir_66,Kadin,16831.02538299331,10479.851871842897,,249.6914887604297,USR004059,0
26.0,Sehir_80,Kadin,34379.301864864465,5894.386114831719,26.0,274.0289998827852,USR004060,1
19.0,Sehir_92,Kadin,18994.552808729608,6274.743821454053,26.0,474.1286223072118,USR004061,0
54.0,Sehir_76,Erkek,30604.289007869647,9693.145086662742,37.0,312.2123416923252,USR004062,0
47.0,Sehir_38,Kadin,156990.28809418215,5886.9600366858285,32.0,396.83687580865967,USR004063,1
,Sehir_73,Erkek,33311.22688110958,10155.358748076229,39.0,368.27644297621447,USR004064,0
37.0,Sehir_78,Kadin,196465.33826631904,7877.036594347478,18.0,350.26056888360233,USR004065,1
66.0,Sehir_102,Erkek,26671.475797268216,1675.2709396253076,,366.1094861579547,USR004066,0
42.0,Sehir_57,Kadin,119779.97092065214,12805.617814402045,22.0,504.48510723931406,USR004067,0
60.0,Sehir_60,Kadin,9891.64672488892,19134.826717663076,13.0,204.4121526591412,USR004068,0
23.0,Sehir_60,Erkek,28876.770319109768,4228.15606681708,37.0,327.7315713603642,USR004069,1
23.0,Sehir_13,Erkek,23649.849061916033,76227.32657590309,31.0,167.70833813007314,USR004070,1
62.0,Sehir_10,Erkek,124264.10773320304,40242.78832713774,3.0,383.98353921974666,USR004071,1
65.0,Sehir_2,Kadin,42116.67528713336,22308.939666121834,9.0,320.67067088893396,USR004072,1
71.0,Sehir_79,Kadin,6833.098187507329,21986.52166130067,2.0,510.3864698851844,USR004073,0
36.0,Sehir_50,Kadin,12732.286318132958,8401.086680007895,29.0,349.2765169175906,USR004074,0
19.0,Sehir_103,Erkek,16153.147486976011,31877.207204071965,,283.42412998954904,USR004075,0
73.0,Sehir_84,Kadin,76668.04177635799,53364.74145394973,16.0,312.99349278909165,USR004076,0
52.0,Sehir_16,Kadin,69148.10876175376,,6.0,608.5136320410762,USR004077,1
,Sehir_12,Erkek,28557.65923772082,4087.382177955975,,114.48790835919235,USR004078,0
61.0,Sehir_43,Erkek,23416.405960487493,7726.276061323362,36.0,255.87258490766138,USR004079,1
69.0,Sehir_110,Erkek,64415.56611077886,,27.0,355.40120660001014,USR004080,1
34.0,Sehir_5,Erkek,14711.452131941704,22143.38056210654,10.0,254.53603301298998,USR004081,1
61.0,Sehir_22,Erkek,52372.40881808947,7383.67929300432,33.0,423.60225091459375,USR004082,0
62.0,Sehir_3,Erkek,48923.5618821078,4104.461137477648,18.0,341.52718428336277,USR004083,1
46.0,Sehir_49,Erkek,29153.443802746417,54233.19125923591,13.0,388.3977353945518,USR004084,1
54.0,Sehir_118,Erkek,49918.27125007803,2237.72799592352,15.0,367.6742202917427,USR004085,1
33.0,Sehir_82,Erkek,39406.08332422619,2618.61778152448,4.0,334.5431910654025,USR004086,1
70.0,Sehir_59,Kadin,54064.63724807678,1648.2124707717776,25.0,156.3764397164767,USR004087,0
74.0,Sehir_17,Kadin,12490.431538157603,2611.6540009727596,37.0,376.4138643790459,USR004088,0
73.0,Sehir_42,Erkek,59373.39945480533,36199.980261193065,,85.48867461588924,USR004089,1
60.0,Sehir_62,Kadin,82560.03986711314,37684.31758879856,36.0,249.2058527555235,USR004090,1
20.0,Sehir_32,Kadin,46946.36864316243,7414.148095618411,,423.38079290339834,USR004091,1
